label_en,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
hello,0.09724168479442596,0.44111788272857666,5.809314984617231e-07,0.17940647900104523,0.4234159290790558,-0.028646888211369514,0.24691298604011536,0.35894396901130676,-0.03377808257937431,0.29035481810569763,0.2881085276603699,-0.0377485565841198,0.3280070424079895,0.2364467829465866,-0.04179752990603447,0.23654760420322418,0.24512118101119995,-0.0038153440691530704,0.2847801148891449,0.1726427674293518,-0.022907236590981483,0.31615984439849854,0.1228056401014328,-0.04181383550167084,0.3441791534423828,0.08029130101203918,-0.05592891573905945,0.19776220619678497,0.21019482612609863,-0.0044078887440264225,0.23828840255737305,0.11946545541286469,-0.021714704111218452,0.26897749304771423,0.05816970765590668,-0.04205619543790817,0.2980766296386719,0.007565170526504517,-0.0574926920235157,0.15239903330802917,0.19680753350257874,-0.0107926269993186,0.1836022436618805,0.10408228635787964,-0.03145725652575493,0.21110229194164276,0.042595893144607544,-0.05074012652039528,0.24020086228847504,-0.006135672330856323,-0.06409250199794769,0.09944542497396469,0.19982443749904633,-0.020264586433768272,0.11049819737672806,0.122714564204216,-0.0428679920732975,0.12537182867527008,0.06937573850154877,-0.05701657384634018,0.14651046693325043,0.02045378088951111,-0.06629478186368942
hello,0.1033620536327362,0.43506789207458496,5.875601232219196e-07,0.18449053168296814,0.41995444893836975,-0.030359037220478058,0.25133606791496277,0.35410693287849426,-0.03901622071862221,0.29572728276252747,0.2844877243041992,-0.04603637754917145,0.33564579486846924,0.23468449711799622,-0.05387318506836891,0.2403486669063568,0.23785679042339325,-0.016739031299948692,0.2865375876426697,0.16476242244243622,-0.04077902436256409,0.3175343871116638,0.11322915554046631,-0.06213941052556038,0.34523242712020874,0.07010135054588318,-0.07793557643890381,0.20043426752090454,0.20197390019893646,-0.018098879605531693,0.2398708611726761,0.1086919754743576,-0.04022769629955292,0.2700349986553192,0.046229034662246704,-0.06256823986768723,0.29842767119407654,-0.005816400051116943,-0.07940749824047089,0.1540401726961136,0.1899031698703766,-0.024605413898825645,0.1826595515012741,0.09224399924278259,-0.04958036541938782,0.2052706927061081,0.02734421193599701,-0.07067431509494781,0.23003937304019928,-0.025868713855743408,-0.08531317859888077,0.10074549913406372,0.19617287814617157,-0.033878132700920105,0.11063449084758759,0.11883725225925446,-0.0598166324198246,0.12354806065559387,0.06469377875328064,-0.07554550468921661,0.14203691482543945,0.013422980904579163,-0.0860278382897377
hello,0.1118883490562439,0.4302811622619629,5.858960889781883e-07,0.19339299201965332,0.4200412333011627,-0.03339643031358719,0.2633192241191864,0.3599889874458313,-0.0436478890478611,0.3096452057361603,0.29169023036956787,-0.051718708127737045,0.3509548306465149,0.24313436448574066,-0.06066243350505829,0.2516457140445709,0.23819173872470856,-0.021502291783690453,0.2989843487739563,0.16252335906028748,-0.04574664309620857,0.32750988006591797,0.10872679948806763,-0.06667041778564453,0.3518882393836975,0.061833158135414124,-0.08224042505025864,0.2110549807548523,0.20173615217208862,-0.021927794441580772,0.2515033483505249,0.10509295761585236,-0.04460933804512024,0.2812533676624298,0.04051564633846283,-0.06658808887004852,0.3084425628185272,-0.015738442540168762,-0.08295216411352158,0.16397875547409058,0.18968139588832855,-0.027514690533280373,0.19029390811920166,0.08995865285396576,-0.05312957614660263,0.2107272446155548,0.022371485829353333,-0.07409150153398514,0.2333158403635025,-0.03514702618122101,-0.08841980993747711,0.10969586670398712,0.1960085928440094,-0.03605495020747185,0.1175297349691391,0.11806130409240723,-0.062468886375427246,0.1283409297466278,0.06246356666088104,-0.07784870266914368,0.1445458084344864,0.008952900767326355,-0.08792651444673538
hello,0.12748317420482635,0.43772417306900024,6.110925028224301e-07,0.2091328501701355,0.42633548378944397,-0.03534133359789848,0.2790467441082001,0.3666932284832001,-0.04406541958451271,0.32710349559783936,0.3000502586364746,-0.05046944320201874,0.3668164908885956,0.24982596933841705,-0.056767210364341736,0.2666284441947937,0.2409541755914688,-0.0122216222807765,0.31356051564216614,0.16484437882900238,-0.03144531324505806,0.34114351868629456,0.11204978823661804,-0.04989803209900856,0.36402222514152527,0.06581631302833557,-0.06388328224420547,0.22582603991031647,0.20525476336479187,-0.010366789065301418,0.26486238837242126,0.10996067523956299,-0.026979053393006325,0.29308009147644043,0.04764169454574585,-0.046110209077596664,0.3180277645587921,-0.004724234342575073,-0.06069442629814148,0.17837533354759216,0.19330929219722748,-0.014606493525207043,0.20524609088897705,0.09578487277030945,-0.035130176693201065,0.22394916415214539,0.03068201243877411,-0.05439049378037453,0.24378159642219543,-0.02371188998222351,-0.0679069384932518,0.12448198348283768,0.2000303715467453,-0.022467151284217834,0.13058045506477356,0.1267959475517273,-0.044737737625837326,0.13802683353424072,0.07356855273246765,-0.05845607817173004,0.1501418650150299,0.022907108068466187,-0.06756912171840668
hello,0.13983581960201263,0.44484591484069824,6.075953820072755e-07,0.21811772882938385,0.4323276877403259,-0.03312120959162712,0.2901483476161957,0.3732300400733948,-0.04232332855463028,0.3424033522605896,0.3078716993331909,-0.04954991117119789,0.38343751430511475,0.25931644439697266,-0.056613512337207794,0.2763131558895111,0.2419147789478302,-0.012685730122029781,0.3253857493400574,0.16683465242385864,-0.03255763649940491,0.3541620373725891,0.11454269289970398,-0.05151750519871712,0.37775424122810364,0.06889216601848602,-0.06575379520654678,0.23527666926383972,0.20660287141799927,-0.012224196456372738,0.27547672390937805,0.11176998913288116,-0.029206369072198868,0.30372366309165955,0.049905166029930115,-0.04860682040452957,0.3283371925354004,-0.0032333433628082275,-0.06328332424163818,0.18843133747577667,0.19502787292003632,-0.01725739613175392,0.21472923457622528,0.09806229174137115,-0.0367281511425972,0.23449277877807617,0.03467801213264465,-0.05436012148857117,0.255466490983963,-0.01885645091533661,-0.06692451983690262,0.13485945761203766,0.20323126018047333,-0.02578570879995823,0.13796114921569824,0.1306365728378296,-0.04664573818445206,0.14329981803894043,0.07801981270313263,-0.058303914964199066,0.15336701273918152,0.027881383895874023,-0.06572666764259338
hello,0.19652417302131653,0.48155882954597473,6.207982323758188e-07,0.27427613735198975,0.46686282753944397,-0.03324517235159874,0.3429125249385834,0.4054950475692749,-0.044772177934646606,0.3989402949810028,0.3478362262248993,-0.05491306632757187,0.4461207389831543,0.30994245409965515,-0.06439865380525589,0.32399696111679077,0.2611972391605377,-0.01700000651180744,0.37064045667648315,0.1773545891046524,-0.033924032002687454,0.3959602415561676,0.12573382258415222,-0.04894397407770157,0.4160376787185669,0.07954882085323334,-0.06004094332456589,0.27794691920280457,0.22960151731967926,-0.015913529321551323,0.31335002183914185,0.13083598017692566,-0.028144024312496185,0.3365599811077118,0.07049719989299774,-0.040840815752744675,0.3528301417827606,0.019282907247543335,-0.05038200318813324,0.2281728833913803,0.22491376101970673,-0.02002747170627117,0.24334914982318878,0.1327158808708191,-0.034217335283756256,0.2556866705417633,0.07505802810192108,-0.045759961009025574,0.26731470227241516,0.02532850205898285,-0.05407067760825157,0.17560634016990662,0.241605743765831,-0.028127750381827354,0.17375440895557404,0.1696038544178009,-0.04370664805173874,0.17405200004577637,0.1221880316734314,-0.050598230212926865,0.1770712286233902,0.07688473165035248,-0.054412420839071274
hello,0.23755592107772827,0.5112587809562683,5.599474661721615e-07,0.31239861249923706,0.4937213659286499,-0.031137585639953613,0.3782891631126404,0.4332595467567444,-0.04300699755549431,0.4296891391277313,0.37403902411460876,-0.053882405161857605,0.47431161999702454,0.33554571866989136,-0.06460393220186234,0.3583087623119354,0.29091864824295044,-0.018161006271839142,0.4034308195114136,0.20580556988716125,-0.03673546016216278,0.424968421459198,0.15323029458522797,-0.052610091865062714,0.44046199321746826,0.10587969422340393,-0.06430969387292862,0.3123444616794586,0.26152342557907104,-0.018844405189156532,0.3460347354412079,0.16108189523220062,-0.03371024876832962,0.3659040331840515,0.10024900734424591,-0.0478251613676548,0.3790862262248993,0.049018293619155884,-0.058388397097587585,0.2621411979198456,0.2583009600639343,-0.024289445951581,0.2778206467628479,0.16332480311393738,-0.0400087907910347,0.28787142038345337,0.10392072796821594,-0.051586706191301346,0.2977483570575714,0.05284343659877777,-0.060071591287851334,0.20850366353988647,0.2770076096057892,-0.03331754356622696,0.20579949021339417,0.20640356838703156,-0.049357492476701736,0.20496459305286407,0.15883739292621613,-0.055502135306596756,0.20651623606681824,0.11354479193687439,-0.05897896736860275
hello,0.25170382857322693,0.5224663615226746,6.035884325683583e-07,0.3268604576587677,0.5070027709007263,-0.03496016934514046,0.394009530544281,0.4471876621246338,-0.048521243035793304,0.4473098814487457,0.3844771385192871,-0.05986969545483589,0.49258875846862793,0.34067264199256897,-0.0704338401556015,0.37201428413391113,0.30291032791137695,-0.021621808409690857,0.41464459896087646,0.215895414352417,-0.04125978797674179,0.4374523460865021,0.16343845427036285,-0.0580112561583519,0.4546963572502136,0.11661751568317413,-0.07001827657222748,0.3268529176712036,0.27460360527038574,-0.020117517560720444,0.36002662777900696,0.17199061810970306,-0.03454449772834778,0.38093051314353943,0.11021699011325836,-0.0486358217895031,0.39608511328697205,0.057814955711364746,-0.059481799602508545,0.27814674377441406,0.27168047428131104,-0.023756803944706917,0.292803019285202,0.17727167904376984,-0.03872499614953995,0.303182452917099,0.11749884486198425,-0.050334393978118896,0.31355756521224976,0.06689687073230743,-0.059136390686035156,0.2258024513721466,0.2890351116657257,-0.031391680240631104,0.22125479578971863,0.2183699607849121,-0.04620162397623062,0.21974624693393707,0.17016133666038513,-0.052422404289245605,0.2214202582836151,0.12406453490257263,-0.05634911358356476
hello,0.25340399146080017,0.5209357142448425,6.353894264066184e-07,0.3286319673061371,0.5081912875175476,-0.038177717477083206,0.39668259024620056,0.4479352831840515,-0.05294068902730942,0.4464832544326782,0.38640278577804565,-0.06450048089027405,0.4920211434364319,0.34547120332717896,-0.0748552605509758,0.37174442410469055,0.3031670153141022,-0.024721644818782806,0.41542160511016846,0.21845927834510803,-0.04464693367481232,0.4376465976238251,0.16600169241428375,-0.061350155621767044,0.4539656639099121,0.11966198682785034,-0.07346826046705246,0.32646816968917847,0.274728387594223,-0.02205190621316433,0.3615212142467499,0.17245768010616302,-0.03814861923456192,0.3818410634994507,0.11049231886863708,-0.05275605991482735,0.39684566855430603,0.05742737650871277,-0.06364253908395767,0.2778550386428833,0.2720365524291992,-0.02475503459572792,0.2923526465892792,0.17590449750423431,-0.04220137745141983,0.30393627285957336,0.11716008186340332,-0.05451424419879913,0.31628674268722534,0.06541705131530762,-0.06325255334377289,0.22524172067642212,0.29015395045280457,-0.031449832022190094,0.2219036966562271,0.21679125726222992,-0.048253387212753296,0.22040610015392303,0.1693023294210434,-0.05491362884640694,0.22260257601737976,0.12203863263130188,-0.058975011110305786
hello,0.2661397159099579,0.5305376052856445,6.042696440999862e-07,0.34072136878967285,0.5169128775596619,-0.036372337490320206,0.40802615880966187,0.4576156735420227,-0.05134669691324234,0.45974016189575195,0.39522793889045715,-0.06390390545129776,0.5054226517677307,0.351318895816803,-0.07578904181718826,0.3860376477241516,0.3128986358642578,-0.025103017687797546,0.4276873469352722,0.2271411120891571,-0.046630341559648514,0.45045989751815796,0.17501069605350494,-0.06450089812278748,0.46813976764678955,0.12873323261737823,-0.07731929421424866,0.34007754921913147,0.2835826277732849,-0.023590903729200363,0.37216147780418396,0.18212276697158813,-0.040289659053087234,0.39291948080062866,0.12134088575839996,-0.055343713611364365,0.40853002667427063,0.0703437477350235,-0.06658764183521271,0.2910023331642151,0.28074342012405396,-0.027213232591748238,0.3051892817020416,0.18464019894599915,-0.0439157634973526,0.317137211561203,0.1254596710205078,-0.05571208521723747,0.330460786819458,0.07482776045799255,-0.06449399143457413,0.23867207765579224,0.29941484332084656,-0.03486845642328262,0.2346116006374359,0.22780126333236694,-0.05098271369934082,0.23428311944007874,0.18025505542755127,-0.057503920048475266,0.23815903067588806,0.13425792753696442,-0.06153243035078049
hello,0.27022480964660645,0.5312727689743042,6.008924628986279e-07,0.3465951979160309,0.5197974443435669,-0.03616555035114288,0.4151422679424286,0.46162495017051697,-0.050478048622608185,0.46652624011039734,0.40013498067855835,-0.06231222674250603,0.5127336382865906,0.3589300215244293,-0.0734272301197052,0.39279085397720337,0.31700530648231506,-0.02244204841554165,0.43608978390693665,0.23394696414470673,-0.04270217940211296,0.4593002200126648,0.1825166791677475,-0.060197748243808746,0.4777371883392334,0.13695530593395233,-0.07297216355800629,0.347564160823822,0.28784722089767456,-0.020376436412334442,0.3802570700645447,0.18906369805335999,-0.03633692115545273,0.4010654091835022,0.12922403216362,-0.05148586630821228,0.4170498847961426,0.07783204317092896,-0.06298119574785233,0.2992648780345917,0.28392669558525085,-0.0234979260712862,0.31477537751197815,0.18970343470573425,-0.040080439299345016,0.32722005248069763,0.131690114736557,-0.05202338844537735,0.34050190448760986,0.08124278485774994,-0.06087202578783035,0.24712711572647095,0.30078834295272827,-0.030583059415221214,0.24437479674816132,0.23054078221321106,-0.04686904698610306,0.24477705359458923,0.18392294645309448,-0.05350273475050926,0.2489035725593567,0.137724831700325,-0.057601675391197205
hello,0.2815103828907013,0.5488534569740295,5.555293114412052e-07,0.3557662069797516,0.5360543131828308,-0.03749759495258331,0.4213496744632721,0.47448664903640747,-0.052220962941646576,0.47210386395454407,0.41328564286231995,-0.06383425742387772,0.5177596807479858,0.37092575430870056,-0.07472231984138489,0.3950566053390503,0.32971301674842834,-0.02820410206913948,0.43354958295822144,0.2412663698196411,-0.049178581684827805,0.4530825614929199,0.18717673420906067,-0.06616769731044769,0.46734917163848877,0.13993166387081146,-0.07857591658830643,0.34902581572532654,0.30236703157424927,-0.026537377387285233,0.3808756470680237,0.1987016499042511,-0.04353203997015953,0.39972150325775146,0.13647784292697906,-0.05878179520368576,0.4134669303894043,0.08459427952766418,-0.07032082229852676,0.3004831373691559,0.30197352170944214,-0.02992071770131588,0.3162282109260559,0.20423714816570282,-0.048339277505874634,0.328363835811615,0.1452254205942154,-0.06202804669737816,0.3414057791233063,0.09391219913959503,-0.0721193179488182,0.24914242327213287,0.32320940494537354,-0.037053875625133514,0.24494555592536926,0.24979400634765625,-0.05594068393111229,0.24332669377326965,0.2009449601173401,-0.06462786346673965,0.24588239192962646,0.15278588235378265,-0.07025475800037384
hello,0.2815735936164856,0.5572882294654846,5.844983093084011e-07,0.35859888792037964,0.5472004413604736,-0.039143674075603485,0.4253917336463928,0.48906439542770386,-0.05519961938261986,0.47719210386276245,0.4280053675174713,-0.06797211617231369,0.5230066776275635,0.38401317596435547,-0.07988359034061432,0.39947348833084106,0.3404991626739502,-0.028408195823431015,0.43989402055740356,0.25432896614074707,-0.04912228137254715,0.4605668783187866,0.20157596468925476,-0.06643903255462646,0.47616082429885864,0.1549411118030548,-0.07911030948162079,0.3541208505630493,0.3137389123439789,-0.025398628786206245,0.3863462805747986,0.21134713292121887,-0.041929859668016434,0.4057551324367523,0.1489330232143402,-0.056980207562446594,0.4199077785015106,0.09648217260837555,-0.0684848353266716,0.3060067296028137,0.3134154677391052,-0.02758748084306717,0.3227108418941498,0.2169174700975418,-0.044917359948158264,0.3346231281757355,0.15934593975543976,-0.0577700175344944,0.346866250038147,0.10868817567825317,-0.0672844797372818,0.25523874163627625,0.33401450514793396,-0.03379130735993385,0.2537296414375305,0.26220887899398804,-0.050936728715896606,0.2527086138725281,0.21532069146633148,-0.058494970202445984,0.25437408685684204,0.1688680499792099,-0.06336969137191772
